-0.245465,-0.206285,0.190930,-0.004623,-0.052614,-0.076296,0.102640,0.005244,-0.281041,0.220691,-0.360918,0.173481,0.213669,-0.517493,0.445443,-0.013169,-0.130505,-0.576184,-0.636966,-0.015898,0.012026,-0.734828,0.352480,-0.025780,-0.091778,-0.018027,0.102293,0.099793,-0.034269,-0.196353,0.165244,0.205047,-0.062047,0.161238,0.023577,0.005249,0.013143,0.064015,-0.023492,0.014403,0.099263,-0.211278,-0.070399,-0.077127,0.159481,0.338361,-2.754634,-3.317782,0.838653,0.647426,-0.051177,0.054966,0.758419,0.042915,-0.010419,-0.000501,-0.017270,-0.026763,-0.200263
-0.240484,-0.202829,0.190082,-0.003985,-0.052351,-0.075335,0.102795,0.007752,-0.278631,0.222540,-0.364691,0.172612,0.213965,-0.515865,0.446141,-0.015850,-0.133435,-0.576135,-0.640096,-0.017726,0.011466,-0.731867,0.355514,0.498086,0.345593,-0.084715,0.063865,0.026278,0.096123,0.015538,0.250795,0.240980,0.184888,-0.377335,-0.086877,0.029647,0.162715,0.069787,-0.268022,-0.292993,0.004822,-0.313076,-0.182734,-0.055926,0.296175,0.303341,-2.754199,-3.316460,0.838644,0.648237,-0.050199,0.054670,0.757812,0.043440,0.132203,-0.000915,0.173211,0.094676,-0.209302
-0.235504,-0.199373,0.189235,-0.003346,-0.052088,-0.074373,0.102951,0.010260,-0.276221,0.224389,-0.368465,0.171743,0.214262,-0.514238,0.446838,-0.018530,-0.136365,-0.576087,-0.643227,-0.019553,0.010907,-0.728905,0.358547,0.498088,0.345594,-0.084714,0.063865,0.026278,0.096123,0.015538,0.250795,0.240979,0.184888,-0.377333,-0.086878,0.029647,0.162718,0.069788,-0.268022,-0.292993,0.004822,-0.313076,-0.182734,-0.055926,0.296178,0.303340,-2.753765,-3.315138,0.838634,0.649047,-0.049222,0.054373,0.757204,0.043428,0.132179,-0.000915,0.173211,0.094682,-0.209299
-0.230523,-0.195917,0.188388,-0.002707,-0.051826,-0.073412,0.103106,0.012767,-0.273812,0.226238,-0.372238,0.170875,0.214558,-0.512611,0.447536,-0.021210,-0.139295,-0.576039,-0.646358,-0.021380,0.010348,-0.725943,0.361581,0.162239,0.078343,-0.027298,0.087607,0.077222,0.015195,-0.143632,0.176052,0.197065,0.048853,-0.020531,-0.028285,-0.005000,0.050366,0.089088,-0.099364,-0.086553,0.029865,-0.262326,-0.107241,-0.066432,0.112593,0.462800,-2.753331,-3.313816,0.838625,0.649856,-0.048244,0.054076,0.756595,0.042021,0.037968,-0.000268,0.052440,0.015002,-0.182977
-0.232259,-0.197806,0.188689,-0.001594,-0.050544,-0.074070,0.100078,0.013781,-0.272280,0.225366,-0.368875,0.171178,0.214162,-0.513231,0.448620,-0.020517,-0.138096,-0.575490,-0.648474,-0.021698,0.009578,-0.726653,0.367803,-0.341535,-0.322533,0.058826,0.123221,0.153638,-0.106196,-0.382389,0.063937,0.131193,-0.155200,0.514671,0.059604,-0.056973,-0.118169,0.118038,0.153623,0.223108,0.067425,-0.186202,0.005999,-0.082190,-0.162789,0.701991,-2.752924,-3.314378,0.838629,0.650450,-0.048668,0.054163,0.756051,0.039935,-0.103319,0.000709,-0.128907,-0.104261,-0.143522
-0.237353,-0.202367,0.189565,-0.000243,-0.048753,-0.075536,0.095458,0.014046,-0.271188,0.223134,-0.361945,0.172067,0.213419,-0.514974,0.449897,-0.018138,-0.134833,-0.574690,-0.650082,-0.021260,0.008704,-0.729199,0.375620,-0.509459,-0.456160,0.087535,0.135092,0.179110,-0.146660,-0.461975,0.026565,0.109234,-0.223218,0.693071,0.088900,-0.074297,-0.174350,0.127687,0.237953,0.326329,0.079942,-0.160825,0.043746,-0.087443,-0.254583,0.781721,-2.752532,-3.315883,0.838639,0.650935,-0.049793,0.054442,0.755540,0.039244,-0.150442,0.001037,-0.189403,-0.143945,-0.130373
-0.242448,-0.206929,0.190440,0.001108,-0.046962,-0.077003,0.090839,0.014312,-0.270095,0.220902,-0.355014,0.172956,0.212676,-0.516718,0.451174,-0.015758,-0.131570,-0.573891,-0.651690,-0.020823,0.007830,-0.731745,0.383438,-0.338345,-0.311705,0.059965,0.120066,0.152439,-0.106063,-0.377400,0.048875,0.114761,-0.138988,0.499924,0.053126,-0.065528,-0.149727,0.130323,0.156980,0.222534,0.048149,-0.194243,0.007640,-0.079703,-0.201672,0.739250,-2.752140,-3.317387,0.838650,0.651419,-0.050918,0.054722,0.755028,0.039029,-0.102675,0.000802,-0.127730,-0.104427,-0.127086
-0.244120,-0.208602,0.190764,0.002158,-0.045704,-0.077657,0.087910,0.015024,-0.268893,0.220354,-0.351946,0.173129,0.212108,-0.517969,0.452504,-0.014998,-0.130382,-0.573727,-0.653967,-0.021108,0.007110,-0.733232,0.390405,0.175001,0.121656,-0.022751,0.074988,0.072425,0.015728,-0.123677,0.115806,0.131337,0.113703,-0.079522,-0.054198,-0.039225,-0.075865,0.138226,-0.085939,-0.088851,-0.047240,-0.294495,-0.100677,-0.056481,-0.042936,0.611833,-2.751751,-3.317936,0.838656,0.651887,-0.051344,0.054791,0.754590,0.038421,0.040662,0.000101,0.057372,0.014007,-0.117216
-0.238948,-0.204496,0.189985,0.002608,-0.045513,-0.076688,0.088365,0.016628,-0.267469,0.223176,-0.356604,0.171872,0.211891,-0.518235,0.453938,-0.017477,-0.133347,-0.574836,-0.657580,-0.022836,0.006700,-0.732603,0.395674,0.517233,0.410564,-0.077897,0.044936,0.019082,0.096922,0.045471,0.160427,0.142387,0.282164,-0.465818,-0.125747,-0.021689,-0.026622,0.143492,-0.247885,-0.296441,-0.110832,-0.361329,-0.172888,-0.041000,0.062892,0.526887,-2.751371,-3.316574,0.838652,0.652325,-0.050374,0.054439,0.754302,0.038016,0.136209,-0.000364,0.180859,0.092840,-0.110623
-0.233776,-0.200390,0.189206,0.003057,-0.045323,-0.075719,0.088820,0.018232,-0.266045,0.225997,-0.361263,0.170614,0.211674,-0.518501,0.455373,-0.019956,-0.136311,-0.575944,-0.661193,-0.024565,0.006290,-0.731974,0.400943,0.517233,0.410565,-0.077896,0.044936,0.019082,0.096922,0.045472,0.160427,0.142385,0.282163,-0.465816,-0.125748,-0.021689,-0.026619,0.143491,-0.247885,-0.296441,-0.110829,-0.361326,-0.172888,-0.041000,0.062892,0.526886,-2.750991,-3.315212,0.838648,0.652762,-0.049404,0.054088,0.754013,0.038004,0.136209,-0.000364,0.180864,0.092834,-0.110608
-0.228603,-0.196285,0.188427,0.003507,-0.045132,-0.074750,0.089274,0.019837,-0.264621,0.228819,-0.365921,0.169357,0.211457,-0.518768,0.456808,-0.022435,-0.139275,-0.577052,-0.664807,-0.026294,0.005880,-0.731346,0.406212,-0.006639,-0.003977,-0.043049,0.063851,0.074787,-0.020208,-0.159657,0.033041,0.047588,0.068633,0.035162,-0.029391,-0.057245,-0.174949,0.173885,0.004782,0.007385,-0.056398,-0.256792,-0.057332,-0.053412,-0.142819,0.723755,-2.750611,-3.313850,0.838645,0.653198,-0.048434,0.053736,0.753724,0.035143,-0.005198,0.000250,-0.011551,-0.011861,-0.045693
-0.233908,-0.200470,0.188345,0.004334,-0.043827,-0.076123,0.085627,0.018893,-0.265093,0.227370,-0.360559,0.170026,0.210529,-0.522000,0.458851,-0.019860,-0.136163,-0.577072,-0.666329,-0.025712,0.005222,-0.734831,0.415418,-0.530512,-0.418519,-0.008203,0.082765,0.130491,-0.137339,-0.364785,-0.094345,-0.047208,-0.144897,0.536142,0.066965,-0.092801,-0.323278,0.204279,0.257450,0.311212,-0.001964,-0.152257,0.058223,-0.065823,-0.348526,0.920625,-2.750288,-3.315316,0.838653,0.653107,-0.049544,0.054120,0.753703,0.032270,-0.146604,0.000867,-0.204018,-0.116456,0.019196
-0.239213,-0.204655,0.188263,0.005162,-0.042522,-0.077496,0.081979,0.017950,-0.265565,0.225921,-0.355198,0.170696,0.209601,-0.525233,0.460894,-0.017286,-0.133051,-0.577092,-0.667852,-0.025130,0.004564,-0.738316,0.424624,-0.530513,-0.418520,-0.008203,0.082765,0.130491,-0.137339,-0.364785,-0.094345,-0.047211,-0.144899,0.536144,0.066965,-0.092800,-0.323278,0.204279,0.257450,0.311214,-0.001964,-0.152254,0.058223,-0.065823,-0.348529,0.920625,-2.749966,-3.316782,0.838662,0.653015,-0.050654,0.054504,0.753681,0.032270,-0.146604,0.000867,-0.204018,-0.116462,0.019190
-0.244519,-0.208840,0.188181,0.005989,-0.041217,-0.078870,0.078331,0.017006,-0.266037,0.224472,-0.349836,0.171366,0.208673,-0.528466,0.462937,-0.014711,-0.129939,-0.577111,-0.669374,-0.024547,0.003905,-0.741801,0.433831,-0.192669,-0.142877,-0.045844,0.058184,0.080952,-0.060849,-0.198425,-0.036274,-0.014350,0.017390,0.158314,0.007961,-0.062034,-0.247854,0.163618,0.091683,0.105435,-0.038150,-0.169963,-0.013052,-0.054735,-0.223124,0.738043,-2.749643,-3.318248,0.838671,0.652922,-0.051765,0.054888,0.753658,0.031996,-0.052333,-0.000009,-0.079307,-0.042135,0.005987
-0.243067,-0.207512,0.187346,0.006326,-0.040903,-0.078713,0.078010,0.017224,-0.265852,0.226269,-0.352032,0.170855,0.208361,-0.530190,0.464166,-0.015452,-0.130942,-0.577855,-0.671251,-0.025391,0.003469,-0.742779,0.439385,0.314099,0.270586,-0.102306,0.021313,0.006643,0.053886,0.051116,0.050833,0.034943,0.260822,-0.408430,-0.080545,-0.015888,-0.134715,0.102627,-0.156967,-0.203233,-0.092426,-0.196528,-0.119965,-0.038103,-0.035009,0.464164,-2.749326,-3.317829,0.838662,0.652952,-0.051493,0.054823,0.753655,0.031567,0.089061,-0.001311,0.107771,0.069356,-0.013816
-0.238237,-0.203428,0.186135,0.006416,-0.041084,-0.077792,0.079353,0.018023,-0.265338,0.229689,-0.358005,0.169755,0.208356,-0.531160,0.464989,-0.017850,-0.134004,-0.578960,-0.673305,-0.026947,0.003143,-0.742502,0.443114,0.483023,0.408407,-0.121126,0.009022,-0.018127,0.092131,0.134297,0.079869,0.051373,0.341967,-0.597347,-0.110047,-0.000506,-0.097007,0.082298,-0.239851,-0.306123,-0.110519,-0.205386,-0.155602,-0.032559,0.027698,0.372869,-2.749012,-3.316467,0.838644,0.653044,-0.050531,0.054535,0.753662,0.031412,0.136185,-0.001740,0.170124,0.106514,-0.020409
-0.233406,-0.199344,0.184924,0.006506,-0.041265,-0.076871,0.080696,0.018822,-0.264825,0.233108,-0.363978,0.168654,0.208351,-0.532130,0.465812,-0.020249,-0.137065,-0.580065,-0.675359,-0.028503,0.002818,-0.742225,0.446843,0.315286,0.272696,-0.101173,0.014998,-0.000087,0.050982,0.069771,0.042496,0.025319,0.262535,-0.421348,-0.080632,-0.011873,-0.128850,0.060672,-0.157625,-0.207634,-0.085002,-0.166070,-0.117732,-0.036116,-0.045273,0.336838,-2.748698,-3.315105,0.838627,0.653134,-0.049568,0.054247,0.753669,0.030112,0.089800,-0.001368,0.108448,0.072473,-0.005367
-0.231931,-0.197975,0.184111,0.006716,-0.041086,-0.076773,0.080749,0.018873,-0.264832,0.234939,-0.366432,0.168142,0.208118,-0.533737,0.466203,-0.021003,-0.138156,-0.580660,-0.676626,-0.029301,0.002421,-0.743407,0.449851,-0.187926,-0.134438,-0.041317,0.032924,0.054032,-0.072465,-0.123809,-0.069627,-0.052842,0.024238,0.106658,0.007617,-0.045975,-0.224373,-0.004207,0.089055,0.087839,-0.008464,-0.048131,-0.004118,-0.046788,-0.264183,0.228742,-2.748409,-3.314671,0.838617,0.653099,-0.049273,0.054194,0.753722,0.026190,-0.049376,-0.000244,-0.076568,-0.029665,0.039786
-0.237165,-0.202033,0.184097,0.007164,-0.040185,-0.078320,0.078220,0.017429,-0.265882,0.233593,-0.361845,0.168807,0.207431,-0.536618,0.465728,-0.018468,-0.135308,-0.580234,-0.676321,-0.028585,0.001882,-0.747508,0.451418,-0.523403,-0.405862,-0.001413,0.044874,0.090111,-0.154764,-0.252862,-0.144376,-0.104950,-0.134627,0.458665,0.066450,-0.068709,-0.288054,-0.047459,0.253509,0.284819,0.042564,0.030494,0.071625,-0.053903,-0.410122,0.156677,-2.748174,-3.316092,0.838622,0.652812,-0.050314,0.054611,0.753872,0.023568,-0.142169,0.000510,-0.199896,-0.097793,0.069904
-0.242399,-0.206092,0.184083,0.007613,-0.039284,-0.079868,0.075691,0.015985,-0.266931,0.232247,-0.357259,0.169471,0.206744,-0.539498,0.465253,-0.015933,-0.132460,-0.579809,-0.676016,-0.027869,0.001343,-0.751609,0.452984,-0.523403,-0.405862,-0.001413,0.044874,0.090111,-0.154764,-0.252862,-0.144376,-0.104950,-0.134626,0.458664,0.066449,-0.068709,-0.288054,-0.047459,0.253508,0.284818,0.042567,0.030497,0.071625,-0.053903,-0.410122,0.156674,-2.747938,-3.317514,0.838627,0.652525,-0.051354,0.055027,0.754020,0.023580,-0.142157,0.000510,-0.199884,-0.097787,0.069913
-0.247633,-0.210150,0.184069,0.008062,-0.038382,-0.081415,0.073163,0.014541,-0.267981,0.230900,-0.352672,0.170136,0.206057,-0.542379,0.464779,-0.013398,-0.129612,-0.579383,-0.675711,-0.027153,0.000804,-0.755711,0.454551,-0.029594,0.002949,-0.043229,0.015976,0.026839,-0.036132,-0.006862,-0.056257,-0.048038,0.093344,-0.064459,-0.021072,-0.035485,-0.134900,-0.123690,0.013079,-0.010486,-0.029927,-0.024599,-0.037110,-0.038328,-0.226092,-0.312410,-2.747702,-3.318936,0.838632,0.652236,-0.052394,0.055444,0.754168,0.025666,-0.002849,-0.000596,-0.019124,0.009447,0.052318
-0.242991,-0.206033,0.183219,0.007933,-0.038747,-0.080590,0.075554,0.014860,-0.267892,0.234114,-0.358548,0.169050,0.206034,-0.542196,0.462780,-0.015671,-0.132670,-0.580407,-0.676508,-0.028611,0.000576,-0.756131,0.446736,0.464217,0.411761,-0.085046,-0.012922,-0.036433,0.082500,0.239138,0.031863,0.008875,0.321314,-0.587583,-0.108594,-0.002261,0.018257,-0.199918,-0.227351,-0.305791,-0.102419,-0.079697,-0.145845,-0.022753,-0.042066,-0.781493,-2.747425,-3.317571,0.838615,0.652115,-0.051436,0.055206,0.754356,0.027752,0.136435,-0.001696,0.161597,0.116766,0.034693
-0.238349,-0.201915,0.182368,0.007803,-0.039111,-0.079765,0.077946,0.015179,-0.267803,0.237327,-0.364424,0.167964,0.206012,-0.542014,0.460780,-0.017945,-0.135728,-0.581431,-0.677305,-0.030070,0.000349,-0.756552,0.438921,0.464219,0.411761,-0.085047,-0.012922,-0.036433,0.082500,0.239138,0.031863,0.008877,0.321314,-0.587584,-0.108594,-0.002262,0.018254,-0.199918,-0.227351,-0.305793,-0.102419,-0.079697,-0.145845,-0.022753,-0.042066,-0.781493,-2.747147,-3.316207,0.838598,0.651993,-0.050478,0.054969,0.754543,0.027764,0.136435,-0.001696,0.161591,0.116766,0.034678
-0.233706,-0.197798,0.181518,0.007674,-0.039475,-0.078940,0.080337,0.015497,-0.267714,0.240540,-0.370300,0.166878,0.205989,-0.541831,0.458781,-0.020218,-0.138786,-0.582456,-0.678102,-0.031528,0.000121,-0.756973,0.431106,0.130214,0.142661,-0.035594,-0.003404,-0.002812,0.006410,0.103432,-0.046905,-0.046556,0.158380,-0.256220,-0.046948,-0.022794,-0.037342,-0.205727,-0.063754,-0.111716,-0.069684,-0.034100,-0.070809,-0.028062,-0.159264,-0.835301,-2.746869,-3.314842,0.838581,0.651871,-0.049520,0.054731,0.754730,0.025368,0.044715,-0.000986,0.039619,0.049859,0.065041
-0.235744,-0.199062,0.181656,0.007735,-0.039167,-0.079637,0.080014,0.014241,-0.268734,0.240494,-0.369548,0.167025,0.205556,-0.542761,0.456666,-0.019220,-0.137962,-0.582825,-0.677987,-0.031486,-0.000212,-0.759737,0.422215,-0.370795,-0.260988,0.038585,0.010872,0.047620,-0.107726,-0.100128,-0.165057,-0.129704,-0.086021,0.240827,0.045519,-0.053591,-0.120729,-0.214434,0.181641,0.179400,-0.020581,0.034294,0.041745,-0.036024,-0.335065,-0.916012,-2.746640,-3.315313,0.838579,0.651495,-0.049879,0.054962,0.755014,0.021756,-0.092864,0.000086,-0.143284,-0.050628,0.110629
-0.241122,-0.203017,0.182289,0.007892,-0.038523,-0.081095,0.078334,0.012196,-0.270308,0.238819,-0.365483,0.167788,0.204917,-0.544246,0.454493,-0.016585,-0.135198,-0.582867,-0.677416,-0.030693,-0.000599,-0.763674,0.412786,-0.537799,-0.395539,0.063311,0.015631,0.064430,-0.145772,-0.167982,-0.204441,-0.157422,-0.167488,0.406510,0.076341,-0.063857,-0.148523,-0.217335,0.263440,0.276438,-0.004214,0.057092,0.079263,-0.038678,-0.393662,-0.942913,-2.746434,-3.316700,0.838583,0.650991,-0.050897,0.055427,0.755346,0.020552,-0.138712,0.000447,-0.204230,-0.084150,0.125831
-0.246500,-0.206973,0.182922,0.008048,-0.037879,-0.082553,0.076655,0.010152,-0.271883,0.237145,-0.361418,0.168552,0.204279,-0.545731,0.452319,-0.013951,-0.132433,-0.582909,-0.676845,-0.029900,-0.000986,-0.767610,0.403357,-0.375524,-0.261406,0.044015,0.009087,0.045148,-0.105122,-0.094166,-0.170421,-0.133936,-0.093528,0.239496,0.053849,-0.048622,-0.096458,-0.225160,0.181394,0.176735,-0.024363,0.021771,0.041937,-0.035605,-0.316018,-0.961733,-2.746229,-3.318087,0.838588,0.650487,-0.051914,0.055893,0.755677,0.022125,-0.092864,-0.000060,-0.142440,-0.048447,0.116131
-0.248633,-0.208245,0.183170,0.008073,-0.037620,-0.083197,0.076451,0.008788,-0.272987,0.236949,-0.360693,0.168865,0.203945,-0.546175,0.449989,-0.012957,-0.131663,-0.583354,-0.676981,-0.029854,-0.001311,-0.769994,0.393551,0.111306,0.140999,-0.013873,-0.010546,-0.012699,0.016833,0.127286,-0.068361,-0.063477,0.128358,-0.261554,-0.013632,-0.002914,0.059748,-0.248626,-0.064749,-0.122377,-0.084814,-0.084192,-0.070044,-0.026385,-0.083086,-1.018186,-2.745992,-3.318557,0.838582,0.650067,-0.052254,0.056129,0.755997,0.026846,0.044739,-0.001588,0.042841,0.058782,0.086969
-0.244274,-0.204153,0.182645,0.007837,-0.038133,-0.082216,0.079200,0.008785,-0.273152,0.239712,-0.366649,0.168279,0.204220,-0.544536,0.447347,-0.015246,-0.134881,-0.584606,-0.678529,-0.031301,-0.001514,-0.769272,0.382993,0.435860,0.409269,-0.052466,-0.023635,-0.051264,0.098136,0.274922,-0.000321,-0.016505,0.276282,-0.595589,-0.058619,0.027558,0.163886,-0.264269,-0.228845,-0.321785,-0.125113,-0.154829,-0.144698,-0.020239,0.072205,-1.055817,-2.745692,-3.317192,0.838556,0.649819,-0.051240,0.055906,0.756297,0.029993,0.136471,-0.002605,0.166309,0.130367,0.067508
-0.239916,-0.200060,0.182120,0.007601,-0.038645,-0.081235,0.081949,0.008781,-0.273317,0.242475,-0.372605,0.167693,0.204496,-0.542897,0.444704,-0.017534,-0.138099,-0.585857,-0.680078,-0.032748,-0.001716,-0.768550,0.372435,0.435859,0.409268,-0.052466,-0.023635,-0.051264,0.098136,0.274921,-0.000321,-0.016503,0.276282,-0.595589,-0.058617,0.027559,0.163883,-0.264269,-0.228844,-0.321785,-0.125113,-0.154829,-0.144697,-0.020239,0.072205,-1.055817,-2.745392,-3.315828,0.838530,0.649569,-0.050226,0.055683,0.756596,0.030005,0.136447,-0.002602,0.166315,0.130367,0.067508
-0.235557,-0.195967,0.181596,0.007364,-0.039158,-0.080253,0.084699,0.008778,-0.273482,0.245237,-0.378561,0.167107,0.204772,-0.541258,0.442061,-0.019823,-0.141316,-0.587108,-0.681626,-0.034195,-0.001919,-0.767828,0.361877,-0.099251,-0.018252,0.026050,-0.008212,-0.002423,-0.021736,0.045633,-0.127355,-0.102279,0.028360,-0.094882,0.075232,0.022398,0.039437,-0.223008,0.004181,-0.041235,-0.070104,-0.098181,-0.030481,-0.027110,-0.087291,-0.744967,-2.745092,-3.314463,0.838504,0.649319,-0.049211,0.055461,0.756894,0.026083,-0.003803,-0.002789,-0.021738,0.023061,0.113514
